,0,1,2,3,4,5,6,7,8,9,Name
0,0.8578585555891026,-0.8004714735199352,-0.05506261882078451,-0.02276237182488361,-0.9266856645302706,0.1054301701622732,-0.6578686067761536,0.5080534610116856,-0.34234892637502706,-1.1325898884450454,ALLEN PHILLIP K
1,-1.4697853070067417,-0.27307547753748673,0.2157913035065494,-0.431017878335592,0.6864198503655528,1.8909014355535383,0.8995159393683573,-2.6684459298906797,-1.2986515249824218,-0.2050340413178505,BADUM JAMES P
2,0.3086196168940779,-1.3399062715063912,0.5816538081762623,0.17026553060736171,-0.12181982550077738,1.0533727597588256,-0.294998407906933,-1.453034951511676,1.5244462202902778,0.36514324660287484,BANNANTINE JAMES M
3,-0.19811426697097723,2.9082003059873665,0.9881849137697649,0.15270292836737512,-1.229258984373911,0.8108725328091855,0.6416595383331388,0.15222602697227716,-0.6834913239026938,-0.6721019248339722,BAY FRANKLIN R
4,-2.09930748171534,0.47896756502523213,1.771918630903102,0.150462482571172,1.9033681500537842,1.2828402161848043,0.46621799800454444,0.8399853880975694,0.8494188253116953,-1.2700052439170222,BAZELIDES PHILIP J
5,0.6964641738540033,2.2370369700774124,0.003804779096590149,-1.4033715757052958,-0.5006778458085887,-1.63789902505973,0.589574769953641,0.17249157527288247,0.7511786047317606,-0.13883208521693668,BECK SALLY W
6,-0.3202557022879,-0.7665472433582623,-2.6803507277627334,-0.2241729412983317,0.8712276404213075,-0.3750595823137617,0.006917259897121494,-0.6945692619442496,-1.0056896194720206,-1.6696221296424552,BELDEN TIMOTHY N
7,-1.5368012461899665,-0.8585580122206026,0.6222249665726239,-1.161064571308664,-0.013719584933801422,0.0023553496637780894,-0.9708922290229196,-1.7905736067303835,-2.588272121468712,-0.7664857146010556,BERBERIAN DAVID
8,1.0608131890494172,-0.08049225270272051,0.09874922430887553,0.4464571089159226,0.35918966882717285,0.6463530424848156,-0.2892322519379063,-0.210932107430181,0.7114315426897075,-0.3609097452242485,BERGSIEKER RICHARD P
9,-0.15228014830492276,-0.9331086833555537,0.2644832400665026,-1.026198635870096,1.5006178328918973,0.22318771012923277,-0.1778590920395449,-0.6262890435902982,2.8267471798940442,0.3831794689154321,BHATNAGAR SANJAY
10,0.9892700281068884,0.26301769381015994,-0.3968194117148235,-0.6010906414211451,0.07642479979244228,0.015388347515740522,-1.3814176256758037,0.5887086014391801,-0.6183388461929402,-0.34887950122070455,BIBI PHILIPPE A
11,0.2575425874482934,-0.9927694042764991,0.6018470783642698,0.07899129284647505,1.3810199426903065,-0.042912870818266675,-0.6277325215669944,0.3892357633088382,-1.781998519846279,-0.4444898710374284,BLACHMAN JEREMY M
12,-0.03951200641415007,1.6802205119254343,0.30995889359781686,-0.3624232084827744,-0.2647511632060367,0.12293593623637694,1.2481116402698516,-0.94676943957314,-0.308105485718892,-0.09989466506879127,BLAKE JR. NORMAN P
13,0.40795675283511396,-1.0121247946860776,-0.6275830577197707,0.09819261294645151,-1.591018227869143,-1.021498812772693,0.6956259528827866,0.4801290535153307,0.11356898176919376,-0.6240452761904184,BOWEN JR RAYMOND M
